2018-03-01__09:24:32  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3]
2018-03-01__09:24:38  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3]
2018-03-01__09:24:44  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3]
2018-03-01__09:24:50  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3]
2018-03-01__09:24:56  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3]
2018-03-01__09:25:02  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3]
2018-03-01__09:25:08  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3]
2018-03-01__09:25:14  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3]
2018-03-01__09:25:20  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3]
2018-03-01__09:25:26  [zgx,zy,pi] [pi,Failed_with_perm] [pi_192.168.1.10_pts/0,zy_192.168.1.77_pts/1,zgx_192.168.1.207_pts/2,zy_192.168.1.77_pts/3]
